Timestamp,PC,Event
2025-08-18 06:37:45,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:37:46,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:37:48,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:37:50,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:37:53,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:37:54,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:37:56,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:37:58,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:38:01,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:38:03,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:38:05,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:38:07,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:38:09,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:38:11,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:38:12,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:38:15,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:38:16,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:38:18,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:38:21,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:38:23,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:38:24,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:38:27,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:38:29,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:38:30,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:38:32,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:38:35,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:38:36,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:38:39,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:38:41,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:38:43,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:38:45,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:38:47,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:38:48,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:38:51,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:38:53,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:38:54,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:38:57,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:38:58,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:39:00,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:39:03,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:39:05,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:39:06,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:39:09,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:39:11,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:39:13,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:39:14,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:39:16,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:39:19,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:39:21,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:39:22,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:39:24,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:39:26,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:39:29,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:39:30,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:39:33,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:39:34,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:39:37,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:39:39,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:39:41,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:39:43,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:39:45,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:39:47,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:39:48,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:39:51,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:39:53,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:39:54,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:39:56,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:39:58,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:40:00,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:40:03,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:40:05,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:40:06,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:40:08,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:40:10,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:40:13,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:40:15,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:40:16,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:40:19,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:40:21,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:40:22,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:40:24,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:40:26,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:40:29,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:40:31,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:40:32,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:40:34,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:40:37,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:40:39,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:40:40,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:40:43,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:40:44,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:40:46,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:40:48,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:40:51,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:40:52,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:40:54,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:40:57,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:40:59,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:41:01,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:41:02,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:41:04,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:41:07,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:41:09,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:41:10,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:41:12,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:41:14,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:41:17,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:41:18,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:41:20,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:41:23,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:41:25,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:41:26,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:41:29,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:41:31,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:41:32,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:41:35,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:41:37,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:41:38,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:41:41,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:41:42,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:41:44,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:41:47,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:41:48,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:41:51,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:41:52,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:41:54,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:41:56,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:41:59,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:42:01,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:42:03,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:42:04,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:42:06,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:42:08,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:42:10,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:42:13,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:42:14,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:42:16,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:42:19,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:42:21,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:42:23,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:42:25,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:42:26,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:42:29,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:42:30,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:42:32,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:42:34,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:42:36,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:42:39,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:42:40,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:42:42,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:42:45,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:42:47,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:42:48,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:42:51,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:42:52,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:42:54,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:42:57,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:42:59,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:43:01,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:43:02,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:43:04,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:43:06,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:43:08,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:43:11,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:43:12,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:43:14,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:43:16,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:43:18,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:43:21,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:43:23,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:43:25,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:43:27,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:43:28,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:43:31,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:43:32,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:43:34,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:43:36,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:43:38,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:43:40,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:43:43,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:43:45,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:43:47,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:43:49,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:43:51,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:43:52,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:43:55,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:43:56,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:43:58,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:44:00,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:44:03,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:44:04,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:44:07,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:44:09,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:44:10,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:44:13,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:44:14,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:44:17,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:44:19,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:44:21,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:44:22,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:44:25,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:44:27,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:44:29,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:44:30,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:44:33,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:44:35,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:44:37,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:44:38,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:44:41,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:44:42,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:44:44,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:44:46,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:44:49,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:44:51,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:44:52,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:44:54,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:44:56,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:44:58,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:45:01,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:45:02,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:45:04,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:45:06,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:45:08,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:45:10,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:45:13,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:45:14,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:45:16,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:45:19,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:45:21,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:45:22,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:45:25,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:45:26,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:45:28,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:45:31,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:45:33,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:45:35,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:45:37,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:45:39,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:45:40,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:45:43,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:45:45,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:45:47,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:45:48,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:45:51,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:45:52,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:45:54,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:45:57,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:45:58,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:46:01,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:46:02,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:46:05,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:46:07,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:46:08,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:46:11,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:46:12,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:46:14,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:46:16,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:46:19,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:46:21,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:46:22,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:46:25,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:46:26,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:46:28,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:46:31,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:46:33,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:46:34,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:46:36,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:46:39,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:46:40,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:46:42,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:46:45,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:46:47,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:46:49,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:46:51,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:46:53,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:46:54,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:46:57,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:46:59,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:47:00,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:47:03,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:47:05,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:47:06,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:47:09,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:47:10,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:47:12,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:47:15,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:47:17,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:47:18,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:47:20,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:47:22,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:47:24,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:47:26,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:47:28,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:47:31,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:47:32,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:47:35,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:47:36,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:47:38,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:47:41,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:47:42,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:47:45,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:47:46,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:47:49,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:47:50,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:47:52,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:47:55,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:47:56,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:47:58,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:48:00,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:48:02,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 06:48:04,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 06:48:07,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:48:09,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 06:48:11,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:48:13,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:48:15,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:48:17,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:48:18,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 06:48:20,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 06:48:23,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
